Date,Asian Paint,Axis Bank,Bajaj Finserv,Bajaj Finance,Airtel,HCL Technology,HDFC,HDFC Bank,Hindustan Unilever,ICICI Bank,Infosys,ITC,Kotak Bank,LNT,Maruti,Reliance,SBI,Tata Steel,TCS,Titan,Adani Ports,Cipla,Divis Laboratories Ltd.,Dr Reddys Laboratories Ltd.,Grasim,HDFC Life Insurance,Hindalco Industries,IndusInd Bank,JSW Steels,Mahindra & Mahindra Limited,Nestle India,NTPC,ONGC,PowerGrid,SBI Life Insurance,Sun Pharma Advanced Research Company Ltd,Tata Motors,Tech Mahindra,UltraTech Cement,Wipro,Bajaj Auto,Bharat Petroleum,Britannia,Coal India,Eicher Motors,Hero Motorcorp,Indian Oil Corporation Ltd.,Shree Cement,Tata Consumer Products Limited,UPL Ltd.
1/31/2019,0.015840468,0.044926735,-0.025173391,-0.007987858,0.008851115,-0.013046253,0.019196223,0.021995468,0.017102759,-0.003970654,0.032060712,0.011368864,0.02708053,0.015218385,0.014087288,0.025962601,0.021339587,0.019594971,0.016368755,0.027384989,0.001477542,0.022481643,0.002026968,0.020571869,-0.005532518,0.003234537,0.013034203,0.019754854,0.020975975,0.00206074,0.008840541,0.007183895,0.011034126,0.007985135,-0.008284933,-0.002861213,0.037103698,0.023921015,0.022165554,0.016247175,0.021705397,0.007992486,-0.003465265,-0.002445274,0.004566882,0.001129179,0.01694958,0.016964961,-0.00342884,0.024649635
02/01/19,0.031084792,-0.00756976,0.000828674,0.020583941,0.017630818,0.037729239,0.020033642,0.005035499,0.02023903,-0.027258031,0.009956275,0.007864249,-3.99E-05,0.007806267,0.047224725,0.018409166,-0.032006885,-0.004204337,0.007838705,-0.004277059,-0.000590701,0.007798601,0.017212599,0.025563552,-0.002847306,0.010307316,0.013813003,0.006356148,0.001273792,0.012203793,0.005092331,0.003216011,0.003886266,0.008447864,-0.006829973,0.005714263,0.002480348,0.019885608,-0.010195775,0.006344985,0.018692476,-0.012965473,0.016530855,-0.006475392,0.034017483,0.071342888,0.002554213,0.004273458,0.001470964,-0.008491043
02/04/19,-0.007473628,0.004520961,-0.014497017,-0.01300073,-0.017141385,0.000909749,0.008756957,0.006888583,0.001832326,-0.000282025,-0.001520161,-0.013442267,0.0130545,-0.013070058,0.003713189,0.032236059,-0.001583467,0.002839814,0.009950599,0.033909968,-0.008307475,-0.022795438,0.049089987,-0.020284983,-0.017114835,0.00199561,-0.034652154,-0.006954131,-0.005287685,-0.020472538,-0.001974839,-0.020909175,0.03089985,-0.029884908,-0.002032714,-0.028252241,-0.007736949,0.003409729,-0.010431236,-0.000807776,0.01515686,-0.007210721,0.004603353,-0.004940458,0.023367741,-0.009700509,-0.009520417,0.007882952,-0.021042984,-0.011542945
02/05/19,0.002761765,0.012413953,0.001313771,0.003520611,0.005368012,0.002819482,0.001464696,0.004337648,0.010402807,-0.005373299,-0.001390103,-0.010703094,0.005448167,-0.002143989,0.014969943,0.000503417,0.002462125,-0.024130803,-0.002783997,0.039145673,0.012288241,-0.003144669,0.004154317,0.031046378,-0.003969648,0.000132867,0.002689832,0.024357806,0.000182754,0.015375316,0.00636963,0.005811836,-0.022822589,0.00809284,-0.009797735,-0.040876328,-0.024997774,0.002466389,0.004124911,-0.007570693,0.025462984,-0.001773764,-0.030765424,-0.02599924,0.01730493,0.026409382,-0.01594689,-0.014644424,-0.072089312,0.031977728
02/06/19,0.013049281,-0.005153765,0.031338033,0.040514643,0.001782989,0.007085268,0.003300255,0.0040597,0.004655757,0.018681614,0.011132101,0.012866059,0.000273563,0.007483845,0.012579812,0.014374916,0.015339307,0.042963005,0.014687047,-0.007197399,-0.028204456,0.05169186,0.022696255,-0.011316874,0.041120249,-0.01783246,0.031962322,-0.010235405,0.020802053,0.014782807,0.000856858,-0.00690533,0.025894767,0.003754427,-0.007907855,-0.030655041,0.015241599,0.077293845,0.013941534,0.010126325,0.021713013,0.003986644,0.00452075,0.016271715,0.030042772,0.008893442,0.030193796,0.022425151,0.0133549,0.011616327
02/07/19,0.002073476,0.006044423,0.007133891,-0.005418027,0.007743171,0.007270768,-0.009248058,-0.002547185,0.004960543,-0.001810695,0.000916666,0.009318976,0.003939124,-0.014059091,0.01645078,-0.015265684,-0.005724689,0.008109641,0.00389632,-0.002126806,0.006035932,-0.003839472,0.01017041,0.011440951,0.02590557,-0.003252068,-0.010461327,-0.007300327,-0.022448378,0.008309573,0.008425831,-0.008423438,0.008146664,-0.011847267,-0.003717679,0.03370339,0.024077577,-0.007857219,0.017003884,0.003754427,0.029679954,0.000294699,0.01022609,0.019138263,0.037203898,0.020278744,0.001449779,0.013294541,0.01396418,0.004646129
02/08/19,-0.016191986,-0.014832461,-0.011322256,0.003904628,0.006726544,0.00520791,-0.01277385,0.002547185,-0.011897251,-0.009947508,-0.004065814,-0.017272786,0.011494138,-0.026821569,-0.023316446,-0.009890711,-0.004883142,-0.042395131,-0.01037579,-0.003364899,-0.002560839,0.002530059,0.008911437,-0.018636003,-0.047333222,-0.009134991,-0.015900133,-0.010550796,-0.0382545,-0.027189019,-0.041210793,-0.029106533,-0.025681947,-0.019694264,0.000519549,-0.018086206,-0.193375093,0.000682981,-0.003577269,-0.002411965,-0.000771322,-0.005910183,-0.032924685,-0.025066247,-0.049449128,-6.80E-05,-0.03126979,-0.003261583,-0.028664431,0.003947751
02/11/19,-0.008108484,-0.011956162,-0.014081273,-0.018623466,-0.003357669,0.010150031,0.001823819,0.007976957,-0.006902101,-0.014323491,0.002493882,0.005790845,0.001653261,-0.012160022,0.006099718,-0.019321445,-0.019418086,0.025173823,0.002180603,0.002986303,-0.008178184,0.016797737,-0.03018209,-0.057341024,-0.001812335,-0.023419575,-0.031827021,0.007940077,-0.004766908,-0.051980247,-0.036153224,-0.012957475,-0.042152492,0.007430862,-0.018700322,0.046426158,0.012856594,0.004768004,-0.030942115,0.000938696,0.000771322,-0.011326463,-0.000788076,0.000685835,-0.004531221,-0.017090636,0.01520521,-0.014271242,-0.032565455,-0.007849002
02/12/19,0.010383591,-0.007412933,2.46E-05,-0.013411795,-0.003047504,-0.019222748,-0.022397564,-0.004661117,-0.005723378,-0.016562632,-0.016322815,-0.006517106,-0.002230617,0.000280727,-0.002147766,0.002510361,-0.018349161,0.013841728,-0.006945895,0.009280895,-0.0061013,0,0.001894214,0.014104622,0.003065068,-0.009155638,-0.005530385,-0.009175019,0.038065883,0.001774387,-0.005520832,0.0220039,-0.005441697,-0.0060506,0.013753511,0.026598978,-0.005583794,-0.005264637,0.000854912,0.005213544,-0.007474599,0.016941947,-0.032359763,0.019237891,0.0183507,-0.031469038,-0.008130171,-0.008935176,0.037132319,-0.012047241
2/14/2019,-0.037110158,-0.015136625,-0.010023131,-0.004817481,-0.03415088,0.00235838,-0.002286067,-0.009198395,-0.005279978,-0.001017001,-0.013955308,0.009399947,-0.009166728,-0.015559327,-0.020452053,-0.025962971,-0.030601421,-0.010000612,-0.003417865,-0.022765982,0.066010106,-0.000736445,-0.000396895,0.005545388,6.96E-05,0.017255093,-0.033840737,0.01346758,0.032225794,-0.02229067,-0.01447771,-0.015123139,-0.039322598,-0.035377113,-0.010758948,0.068053465,0.051672029,0.00093107,0.012249548,0.000266674,-0.003271184,-0.07225065,-0.028317134,-0.026577401,-0.054496769,-0.008375639,-0.077911388,-0.013599065,0.012518426,0.030733569
2/15/2019,-0.0040103,-0.01216,-0.001683088,-0.01860675,0.012553838,-0.00382342,-0.013666876,-0.004535932,-0.006886208,-0.005247114,0.002564137,0.007885389,-0.002450953,0.012547216,-0.012540029,0.016406165,-0.015659197,-0.031685168,-0.007314185,-0.003123126,0.003003185,-0.004338069,-0.009881003,-0.039732944,-0.017045303,-0.002785517,-0.027225119,-0.005285774,-0.050234286,-0.010856379,-0.0088215,0.03738751,0.021337184,0.036755473,0.000527497,-0.022683568,0.011197553,-0.007785533,-0.015993174,0.002662408,0.001008967,0.03792222,-0.022913183,0.01258166,0.010817372,-0.029146994,0.006397426,0.000448397,-0.014664975,-0.003293869
2/18/2019,-0.009770544,0.009710943,-0.023559985,-0.004559261,-0.006752879,-0.010411019,-2.67E-05,-0.005130603,-0.011859318,-0.009986847,-0.001213789,-0.019467067,-0.005154833,0.001125603,-0.012684581,-0.019760829,-0.011474595,-0.004179873,-0.029702135,-0.011276065,-0.008172692,0.001109433,-0.029162591,0.000857865,-0.009811005,-0.02228267,-0.011046875,0.00495623,-0.018911305,-0.004551776,-0.017812383,0.008768781,0.015435853,-0.004140792,-0.002464075,-0.026974141,0.007703012,0.004740808,-0.002969982,-0.001330318,-0.011549284,-0.000305083,0.018492517,-0.022064803,-0.003906988,-0.004795512,-0.003993616,-0.022181992,-0.018433669,0.004267853
2/19/2019,-0.00159547,-0.000360659,0.014272838,0.004051519,0.00379383,-0.006953297,-0.011479902,-0.002803032,-0.007994698,0.013196672,-0.022862429,0.004358822,0.002658772,0.0110278,-0.005590942,-0.003283876,0.011284357,0.011532481,-0.033808798,0.001410474,-0.022567749,-0.002775723,0.008284355,-0.011230075,0.02609089,-0.01089778,0.01077887,-0.024354832,0.018723997,0.012566718,0.015907489,-0.027661731,0.014841813,-0.007218174,-0.008850398,-0.014880794,0.005204396,-0.015617003,0.011121162,-0.03288307,-0.002024565,0.0226254,-0.01318887,-0.004191873,0.012552839,-0.017555503,0.005188609,0.00306953,0.009530365,-0.00659229
2/20/2019,0.013731218,0.010478046,0.004796085,0.01794485,0.017300861,0.018026146,0.009157034,0.011592558,-0.002563743,0.00566495,0.022390047,-0.000181197,0.007236861,0.014399522,0.006642562,0.014895583,0.018093288,0.041997611,0.005210024,0.003832025,0.04379214,0.002683233,-0.01734253,-0.004642396,0.017046114,-0.001442794,0.033990873,0.000202647,0.026623801,0.001500632,0.00060839,0.025841276,0.034608039,0.013010538,-0.001512454,0.025820112,0.006391761,0.026694892,0.030040818,0.023789604,-0.004728109,0.017299185,0.016822778,0.003261871,0.005801423,-0.004980468,0.029033067,0.024958412,0.022508973,0.007686737
2/21/2019,0.000644094,-0.004507844,0.028051841,0.018457637,0.002908476,-0.004309976,0.01113793,0.00357451,0.012155388,0.01751653,-0.009836256,-0.002904407,-0.000465296,0.0058969,-0.007083541,0.010115933,0.001119984,0.015555894,-0.000287311,0.009396527,0.002814921,0.008098746,-0.006783424,0.023927874,0.023132551,0.030010126,0.007227672,-0.006266215,0.010887424,0.001025477,0.009473356,-0.005481468,0.019931889,0,0.000534132,0.025473182,0.029299518,0.010103879,0.016073383,0.006294003,0.014046557,-0.01715009,0.026774518,-0.005832281,-0.003958413,0.006647698,0.013825128,0.025052523,0.010280818,0.004244966
2/22/2019,0,0.006932278,0.004294441,-0.005401252,0.012665486,0.012031,-0.002143471,-0.011622626,0.007862155,0.002132652,0.002043041,-0.002730501,-0.04056669,-0.002924606,0.016166387,-0.011737618,0.010947367,0.006892065,0.00596383,-0.000863706,-0.00408426,-0.007729174,0.009630893,0.020361204,0.014470912,0.015708932,0.01049007,-0.00596386,0.031269268,0.019363446,0.005960388,0.023538975,0.011165801,0.000549881,-0.003655094,0.019505495,0.026745816,0.006498035,-0.001529582,0.011151027,0.001030101,0.026197302,0.003724383,0.005832281,0.007211962,0.014508569,0.045479256,0.002564267,-0.007370362,0.001330438
2/25/2019,0.000321848,0.002347537,0.022013452,0.006549516,0.010774904,0.014988156,0.003754718,0.016102392,0.000904273,0.010033345,0.026782836,0.008711577,0.002460761,-0.003520855,0.001806711,-4.05E-05,-0.002957009,0.005558915,0.030430905,0.001343207,-0.087704408,0.012848929,0.01883116,0.010327207,0.025955224,-0.022034063,0.000254501,0.019228692,0.006798533,0.006320898,0.013589419,0.00464208,-0.005736517,0.000274883,0.002052058,0.033604331,0.008284561,0.005613783,0.024761938,0.017405459,0.010839719,-0.023962997,0.011681341,-0.002795207,0.005295408,0.01210986,0.010152438,0.022648161,0.009727991,0.024239979
2/26/2019,0.002678334,0.009124103,0.018630014,0,-0.005689878,-0.021858817,-0.02179827,-0.006964063,0.001185623,-0.021029458,-0.016562452,-0.004346302,-0.003875445,-0.00786879,-0.00297922,-0.009826618,-0.014166081,-0.002974127,0.026617836,-0.004468285,-0.003240456,0.003822771,0.016603796,-0.007187588,0.003013468,-0.00254128,0,-0.008823669,-0.011532498,0.000921622,-0.002518945,0.001423973,-0.001693481,-0.004130529,-0.002856081,-0.020613319,0.038509189,0.003185151,0.019174075,0.005821113,0.004117864,0.001783875,0.008265741,0.026698883,-0.004104069,-0.008682729,0.025993942,0.004729745,0.002873877,0.008692161
2/27/2019,0.002635576,0.011271849,-0.005096116,-0.005943694,0.014789415,0.001415629,-0.006847779,-0.008755869,-0.020378333,-0.007639747,-0.009812293,-0.001452938,-0.016311579,0.014781376,0.009255616,0.002659848,0.004868878,0.006925921,0.009470949,-0.021513509,0.005395003,0.002721584,0.010429863,-0.000340018,0.001791,-0.010373164,-0.002802922,-0.000947627,-0.001759015,0.007419112,-0.00843018,-0.012889545,0.003384098,0.00137874,0.0069475,0.017159048,-0.029446504,-0.009283342,0.02619442,-0.034778116,0.019190025,-0.01783214,-0.004859651,0.005887712,-0.010346736,-0.003912368,-0.009535697,0.007534451,0.0054638,0.016528344
2/28/2019,-0.000355758,-0.01211715,0.006613765,0.002646004,-0.006580989,-0.006101427,0.000108604,-0.007050704,-0.002219551,0.013224301,-0.00129293,0.003447274,-0.002511105,0.006401201,-0.020119216,0.006151877,0.005217057,-0.013200517,-0.036945546,0.008768286,0.001843054,0.004790037,0.009597091,-0.005778118,-0.006861467,0.006265184,-0.001021174,-0.001931827,-0.010263739,-0.015744728,-0.006926327,0.017857639,0.004382235,0.00768592,0.026712628,0.027866513,0.000563646,0.005496072,-0.016227246,-0.014799136,-0.004849236,0.020501954,-0.000556028,0.03046375,-0.026748964,-0.019014433,0.025920976,-0.007615784,0.005175995,0.009502605
03/01/19,-0.009186657,-0.010127872,-0.003386814,0.004425828,-0.03324589,-0.001234321,0.009863212,0.002787884,0.001153636,0.011641262,0.010296848,0.007758359,0.010536967,0.0119933,0.015321892,-0.004069906,0.014391482,0.01418603,0.006006816,-0.00376241,0.022305775,-0.005424478,0.009356154,0.005438077,0.018741003,0.029923967,0.002041307,0.026943179,0.00355114,0.005866006,-0.017822794,0.012313217,0.003022754,0.001912396,0.049485483,0.039317745,0.015933285,0.001985576,0.013459283,0.018265256,-0.012872993,0.024869627,0.006635042,0.018874585,0.003995689,0.017912502,0.023578723,0.005682011,0.018414874,-0.008985102
03/05/19,0.008225495,0.041345724,0.015888677,0.012845787,0.000649946,-4.74E-05,0.000295769,0.011335419,-0.005810553,0.025088424,-0.012751155,0.01551516,0.011758164,-0.002103774,0.025988995,0.009416811,0.012741344,0.027494798,-0.003665147,0.013276169,0.017994352,-0.005271714,-0.00365988,0.003056585,0.02297376,0.036121548,0.013168112,0.017999635,0.031748719,0.010792692,0.005167588,0.027587978,0.038807854,-0.001092366,-0.000246822,0.008857978,0.073493726,-0.026557765,0.021389584,-0.032736517,0.013958352,0.046441236,-0.002733411,0.035883969,0.075142618,0.043890912,0.037127174,0.032946749,0.001266304,0.006589408
03/06/19,-0.007256399,-0.015764637,0.009944642,0.026201431,0.005022217,-0.008874997,0.013457402,-0.001353532,-0.0144845,0.023668167,0,0.01126182,0.000685079,0.008540506,-0.008585816,0.021699651,0.005950766,-0.0017265,0.005767752,0.020039363,-0.006506048,-0.002007001,0.025048837,0.014791464,0.012206808,0.03588824,0.019925939,-0.004388182,-0.004301822,0.003268386,-0.01778535,0.013178092,-0.001291136,0.008163309,0.000329049,0.045195069,-0.027427604,0.016590002,0.004143127,0.017268222,0.008180003,0.027749365,-0.013780423,0.006612986,-6.74E-05,-0.010716566,0.008102459,0.01312779,0.002022726,0.002110856
03/07/19,0.001254863,0.018084207,-0.001612687,-0.011596932,-0.005672163,-0.008374244,-0.002655762,0.010518327,0.003289076,-0.003096669,-0.013123261,0.015108409,-0.003308535,0.026524387,-0.003954314,0.004299708,0.01303937,0.000575909,0.006828043,-0.012051976,0.01135791,-0.011387785,-0.032772236,-0.004800509,-0.012145108,0.002688393,-0.010660787,-0.002348245,-0.00086259,0.019388844,-0.011440372,-0.018635111,-0.017924547,0.014260989,-0.026417164,-0.03244931,0.002644804,-0.018752833,-0.016689299,-0.031487155,-0.002633672,-0.005380696,0.005600687,-0.032446593,0.000815742,-0.013009763,-0.030811989,-0.000326204,-0.006843219,-0.00605933
03/08/19,-0.009431977,-0.000477082,0.002792218,0.012175106,0.003407136,-0.024957315,0.002045613,0.000799093,-0.002230731,-0.00053947,-0.014770751,0.00652809,0.001373186,-0.009659039,-0.008766321,-0.002482956,-0.00195395,-0.025851815,0.004658037,0.009444289,0.003660058,-0.002589409,-0.002122306,-0.02481337,-0.003895537,0.001532974,-0.025496789,-0.008690716,-0.011456533,-0.002459055,-0.01066091,0.040219897,-0.010911063,-0.000801839,-0.008395133,0.011281735,-0.043731698,0.00382808,0.015016503,-0.042357461,0.012186157,-0.009078054,0.008945155,-0.000425648,0.016111445,0.003747411,-0.010036886,0.009168726,-0.017445333,0.011061822
03/11/19,0.026731119,0.001498707,0.024873381,0.008184456,0.078172142,-0.004618909,0.007139865,0.000117463,0.007814927,0.014066814,-0.001545344,0.003248185,0.008559617,0.005324031,0.016257007,0.028782337,0.021634803,0.024891937,-0.003913269,0.015077557,0.026391305,0.000277697,0.025914782,0.004235622,0.025023498,-0.003068303,0.027737532,-0.002242317,0.021587921,0.016134103,0.019389454,-0.005270145,0.01713955,0.038294773,0.058382958,0.015789137,0.003580828,-0.005189942,0.019237212,0.007923465,0.015060129,0.052238763,0.02006627,0.03554629,0.049131887,0.026787763,0.033071798,0.019416744,0.047013981,0.016812803
03/12/19,0.005828821,0.010900196,0.011330665,-0.013708481,0.05252076,0.008871277,0.016956397,0.019793899,0.011508264,0.032330558,-0.006064026,0.005277015,0.010983378,0.030966282,0.010576651,0.020680331,-0.001567304,0.008605905,-0.001167098,0.016004796,0.027375895,-0.002502621,0.005485725,0.015379179,0.00397997,-0.049744558,0.011620805,0.03531901,-0.002908741,0.010007807,0.013136233,-0.000991244,-0.00754469,0.010495463,0.000722708,0.010219813,0.016091971,-0.003040003,0.011442892,0.006140899,-0.001484146,0.008105607,0.00054237,-0.001850507,-0.022472926,-0.002240735,0.002599151,0.007305569,0.011782139,0.001782703
3/13/2019,0.000140088,-0.006146367,0.005421922,0.026913347,-0.040756807,0.014693902,0.01064266,0.025265433,0.007351243,0.009485987,0.002119543,0.001357292,-0.001663611,-0.007443611,-0.009285472,0.011909081,0.021550701,-0.021947217,-0.005955712,-0.007529683,0.016754048,-0.011105545,-0.019573206,-0.004133246,-0.009250604,-0.014640343,-0.005422694,0.041997765,-0.019203039,-0.005393224,0.02783809,-0.020371364,-0.013925995,-0.008182177,-0.01219486,-0.017953804,-0.016917217,-0.018499885,-0.017263486,-0.013288639,0.004628603,-0.002951621,-0.002618916,-0.01785763,0.013939477,-0.001710607,-0.035334738,-0.009870785,-0.010055206,0.014258385
3/14/2019,0.004505658,0.003516811,0.004902275,-0.00711462,0.013673673,-0.021228232,0.003224451,-0.000808774,-0.005911192,-0.010259131,-0.000141215,0.002032542,0.006086456,0.00083385,-0.000670083,-0.004276864,-0.004273146,0.00756262,-0.006569885,0.007437659,-0.003137134,-9.38E-05,0.016362108,-0.002997955,0.011775143,0.001228283,-0.007691406,0.02793148,0.002268147,0.00248159,0.001490966,0.036114615,0.008643691,-0.037404662,-0.000731479,0.021252927,-0.011903221,-0.001900659,-0.015394933,-0.004079609,0.002273194,0.003207804,0.007153855,0.01888612,-0.006932228,-0.01870322,0.015674865,-0.01284075,0.016379737,-0.008209652
3/15/2019,-0.001534511,-0.007454124,-0.000598829,0.018575695,-0.013821689,0.022151686,0.009004066,0.012618112,-0.022645566,0.018897381,0.014296988,-0.016033133,0.043335931,0.012066783,-0.000324595,-0.014944702,0.022023591,-0.004259056,0.02609801,0.009983619,0.003000974,-0.000281643,0.007935383,0.004145631,-0.003668684,0.009501904,-0.008504288,0.012138573,0.005388101,0.012604225,-0.042747022,0.028234072,0.032245079,0.029672666,0.000243853,0.015087035,0.002503113,0.013667321,-0.012195146,0.025371362,0.002301062,0.015255826,-0.02665876,0.004717511,-0.000333781,-0.005776675,0.040530753,-0.010195769,-0.014655856,0.021563929
3/18/2019,0.009068336,0.016058674,0.00519004,0.023765016,-0.02109757,-0.01571602,-0.006222953,0.003743517,-0.000500582,0.006932655,-0.011688638,0.009412237,0.013864131,-0.012683009,-0.027187252,0.021260655,0.001841528,0.018738836,-0.008442559,0.00232134,0.005162337,0.003561103,-0.01097927,0.003959974,-0.013710465,-0.007185968,0.001255178,0.007341282,0.022284089,-0.015085815,0.016070451,0.004419276,-0.008691548,0.019472853,-0.006933992,-0.003750473,0.01242252,-0.013477139,0.013720173,-0.022455625,-0.006186884,0.023072671,0.018353008,-0.0006141,-0.016091385,-0.02455102,0.03404981,0.015177641,-0.014624115,0.003944706
3/19/2019,0.005725174,0.01843679,0.001671477,-0.00295709,0.018280411,0.022397142,0.002773337,0.002781972,0.001236298,0.000878916,0.016824702,0.019899559,0.003046726,-0.015309924,-0.010029795,0.019438691,0.013621392,0.0043697,0,0.008375448,-0.008846604,-0.001591491,0.003928712,0.014596357,0.00457081,-0.009021434,0.015187659,0.005463485,-0.022110806,0.007571399,0.023664413,0.019524599,0.015081346,0.009847278,0.001799357,-0.013365521,0.003286807,0.007642606,0.001962721,-0.000582444,-0.010184274,0.005532688,0.000656069,-0.005337738,-0.022372859,-0.020990427,-0.000614477,0.014668148,0.01511615,0.004520005
3/20/2019,0.001546365,-0.006791342,-0.003180369,-0.018067615,-0.008199833,0.001687439,0.009961185,0.013686095,-0.00714456,-0.013901399,0.022858937,-0.001838451,0.002852522,0.009491303,-0.02246975,-0.000799366,0.002471782,-0.026704161,-0.003838681,-0.006059595,-0.014180712,-0.000749882,-0.012250453,0.015731899,-0.005670875,-0.000549325,0.023444238,-0.006863243,-0.021724794,-0.015789873,-0.016655125,-0.042785205,-0.033352574,-0.008072675,0.001551258,-0.00841302,-0.01459885,-0.006058774,-0.014100952,0.015799849,-0.008456691,-0.04681197,-0.012006197,-0.02458967,-0.019542477,-0.001876301,-0.023003793,-0.00077586,-0.025910751,0.004392792
3/22/2019,0.010316396,0.001718652,0.0009415,-0.011200396,-0.007362382,-0.01270133,-0.003023358,-0.009988869,-0.005645368,-0.002803637,0.005600316,-0.002344606,-0.011421874,0.017211827,-0.018274715,-0.024806209,-0.019108333,0.009302487,-0.004675823,0.000181481,0.00041587,-0.012169411,-0.007008086,-0.000127151,0.002991852,-0.002475997,0.009369497,-0.008675347,0.012147011,0.000294699,0.006672749,0.040930261,0.003287314,0.005556951,0.004314778,-0.019910192,-0.026998283,-0.001393609,0.001897582,-0.003830689,3.39E-05,-0.026560555,0.003394381,-0.021538323,0.005088265,-0.002244571,-0.012339957,0.004466793,-0.01193365,-0.000481174
3/25/2019,-0.009355402,-0.015105894,-0.006168338,0.004625089,-0.013818432,-0.007050165,-0.018283267,0.002260101,-0.002506086,-0.021411854,-0.010620015,-0.010619651,-0.020871093,-0.012953654,-0.004604124,-0.012977468,-0.013681449,-0.006289024,-0.010727201,-0.002224661,0.001661837,9.49E-05,0.024990898,0.010719033,-0.005747434,-0.010522007,-0.017609955,-0.00889968,-0.024622668,-0.021141196,-0.006848506,0.005185287,0.040519934,0.017478594,-0.007256177,-0.017918761,-0.023652622,0.001077043,-0.01505001,-0.01566607,0.002776023,0.012456727,-0.002536648,0.022381836,-0.013874071,-0.010658567,0.045434092,-0.015947575,0.004587133,-0.024085779
3/26/2019,0.018691497,0.015171922,0.010154649,0.029237163,0.002443547,0.016518783,0.000334035,0.013086334,0.005926825,0.027265079,-0.010252995,-0.005607947,0.02587256,-0.002873164,0.009627577,0.031804117,0.031801843,0.008119815,-0.000806663,0.014125762,0.019865027,0.004639524,0.001230358,0.000503351,0.025786778,0.028267491,0.014736361,0.018304304,0.009104832,0.007495164,0.015419631,0.039476404,0.008785806,0.004199172,-0.002375805,-0.007204867,0.010453074,-0.02416239,0.01399343,-0.005865119,-0.001742555,0.000521057,0.002714069,-0.003166898,0.010845686,-0.000485423,-0.015637314,0.01638622,-0.003055724,-0.010352508
3/27/2019,-0.008792454,0.002901627,-0.001073868,0.003707706,-0.016300591,0.00823015,-0.013657045,-0.005161869,-0.001783273,-0.00228628,0.002675925,-0.001022976,-0.007549162,-0.004636385,-0.010333081,-0.013252506,0.017312168,-0.006858913,-0.007467349,0.000671968,-0.006259425,-0.007205165,-0.024869723,-0.006237194,-0.009728098,0.005801094,-0.004085101,0.050936001,0.021623393,-0.014364911,0.018542093,-0.02735954,0.000312373,-0.013149939,0.014817558,0.03033333,-0.018953767,-0.007553579,-0.006042815,-0.001766253,0.009203001,-0.012977784,-0.000726269,-0.008494424,-0.019258678,-0.012212789,-0.002165545,-0.013362464,0.002801494,-0.001551102
3/28/2019,0.016807085,0.027794029,-0.003990602,0.017034327,0.022837975,0.037397645,0.012706022,0.001455852,0.001842647,0.018520153,0.011039261,0.023268606,0.00590967,0.014710688,0.011933725,0.00793581,0.032497324,-0.018589715,0.016330197,0.015772847,0.040133798,0.00019023,-0.006836435,-0.017456815,0.001868937,-0.000403698,-0.025855039,0.009295708,0.002605299,-0.006230986,0.016490134,-0.009165967,-0.026583921,-0.009788065,-0.004048916,0.011366679,0.004112796,0.008785401,0.001792368,0.00078538,-0.010558565,0.018044406,-0.000112975,0.007013137,-0.003589482,-0.006885063,-0.000929474,0.021201504,0.011882283,0.02965887
04/01/19,-0.002843049,-0.019531161,0.029233871,0.001867459,0.032354714,0.025392813,0.007786763,0.003900668,0.003615983,-0.005758623,0.02317739,-0.009208939,-0.001007388,0.018221949,0.036388788,0.023149079,0.011686927,0.055417772,0.015551089,-0.012330525,0.004579062,9.52E-05,0.040711988,0.028158645,0.032239771,0.032568455,0.064816408,-0.04380422,0.013952471,0.007517994,-0.01436694,-0.004799669,0.008622159,-0.013712715,-0.029646439,-0.003860512,0.093950031,0.017724568,0.036311922,0.026725037,-0.011305578,0.015557981,-0.015196163,0.00126979,-0.041551931,0.012883101,-0.016250396,0.02848658,0.044965241,0.005635027
04/02/19,0.017629678,0.002348401,0.016733587,0.017749552,0.044898136,-0.007364458,0.018354205,-0.007358939,-0.0016878,-0.002765921,0.005678521,0.002184304,3.73E-05,-0.001736354,0.007137477,-0.001545864,0.019179721,-0.008444411,0.023183039,-0.007570829,-0.008783998,-0.005723568,-0.014171786,0.001412324,-0.013740617,-0.009422936,0.004851589,0.017910417,-0.017950022,0.011583358,-0.011828622,0.000369937,0.001588563,0.02150076,0.004919361,-0.026124789,0.07998107,0.00880897,-0.006807378,0,-0.021686589,-0.029520512,-0.018415373,0,0.026340498,0.004465275,-0.003471697,-0.015945662,0.018095674,-0.007736132
04/03/19,-0.014385924,-0.007718037,0.016613482,-0.003015786,-0.018260795,0.016193229,0.008555707,-0.000915554,-0.009738146,-0.012797103,-0.008065141,-0.005891777,-0.003927221,-0.022742892,0.026242995,-0.010488755,-0.026175474,0.009004821,0,-0.010305664,0.006039109,-0.004218225,-0.013778608,-0.012059941,-0.016633778,0.011504883,-0.004620013,-0.000535532,0.009705406,-0.015297331,0.019912978,-0.002593006,-0.013101341,0.005739274,0.001329878,-0.012518426,-0.007914911,-0.018788566,-0.006079022,0,-0.002034963,-0.046532497,-0.001370203,-0.009776859,-0.018673563,0.004077359,-0.03016915,0.005761955,-0.016895049,-0.003078777
